"circle-rating--small","rating-circle-small","scale","name","address","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row href","tablescraper-selected-row 6","tablescraper-selected-row href 2"
"","","Currently unrated","Cook Education Center","2255 Camino Del Rio South, San Diego, CA, 92108","K-12","93","N/A","https://www.greatschools.org/california/san-diego/16555-Cook-Education-Center/review/","",""
"","","Currently unrated","Notre Dame Academy","4345 Del Mar Trails Road, San Diego, CA, 92130","PK-8","319","N/A","https://www.greatschools.org/california/san-diego/16560-Notre-Dame-Academy/reviews/","",""
"","","Currently unrated","Rainbow Kids Integral School","11345 Zapata Avenue, San Diego, CA, 92126","PK-2","N/A","N/A","https://www.greatschools.org/california/san-diego/16566-Rainbow-Kids-Integral-School/#Reviews","",""
"","","Currently unrated","The Rock Academy","2277 Rosecrans Street, San Diego, CA, 92106","PK-12","315","N/A","https://www.greatschools.org/california/san-diego/16568-The-Rock-Academy/reviews/","",""
"","","Currently unrated","Sam And Rose Stein Education Center - Transition Site","6145 Decena Drive, San Diego, CA, 92120","12","27","N/A","https://www.greatschools.org/california/san-diego/16569-Sam-And-Rose-Stein-Education-Center---Transition-Site/review/","",""
"","","Currently unrated","Shepherd","9069 Rotherham Avenue, San Diego, CA, 92129","K-8","N/A","N/A","https://www.greatschools.org/california/san-diego/16572-Shepherd/#Reviews","",""
"","","Currently unrated","Sierra Academy Of San Diego","6460 Boulder Lake Avenue, San Diego, CA, 92119","1-12","45","N/A","https://www.greatschools.org/california/san-diego/16575-Sierra-Academy-Of-San-Diego/#Reviews","",""
"","","Currently unrated","Urban Skills Center","2225 Camino del Rio South, San Diego, CA, 92108","12","1","N/A","https://www.greatschools.org/california/san-diego/16582-Urban-Skills-Center/review/","",""
"","","Currently unrated","Words of Hope Christian Academy","2808 Alta View Drive, San Diego, CA, 92139","K-12","N/A","N/A","https://www.greatschools.org/california/san-diego/16583-Words-Of-Hope-Christian-Academy/review/","",""
"","","Currently unrated","English French Learning Academy","3219 Clairemont Mesa Boulevard, San Diego, CA, 92117","K-6","83","N/A","https://www.greatschools.org/california/san-diego/17122-English-French-Learning-Academy/reviews/","",""
"","","Currently unrated","The Cambridge School","12855 Black Mountain Road, San Diego, CA, 92129","PK-12","272","N/A","https://www.greatschools.org/california/san-diego/17342-The-Cambridge-School/reviews/","",""
"","","Currently unrated","Children's Performing Arts Academy","3051 El Cajon Boulevard, San Diego, CA, 92104","K-6","204","N/A","https://www.greatschools.org/california/san-diego/17343-Childrens-Performing-Arts-Academy/review/","",""
"","","Currently unrated","Pioneer Day School","4764 Santa Monica Avenue, San Diego, CA, 92107","K-12","21","N/A","https://www.greatschools.org/california/san-diego/17354-Pioneer-Day-School/#Reviews","",""
"","","Currently unrated","Sandpiper Montessori School","1323 West Spruce Street, San Diego, CA, 92103","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/18622-Sandpiper-Montessori-School/#Reviews","",""
"","","Currently unrated","Beth Montessori School","8660 GILMAN DR, San Diego, CA, 92037","PK-K","10","N/A","https://www.greatschools.org/california/san-diego/19668-Beth-Montessori-School/review/","",""
"","","Currently unrated","Montessori Institute of San Diego Children's House","8745 LA JOLLA SCENIC DR N, San Diego, CA, 92037","PK-6","87","N/A","https://www.greatschools.org/california/la-jolla/19669-Montessori-Institute-Of-San-Diego-Childrens-House/#Reviews","",""
"","","Currently unrated","Bay Park Early Learning Center","1955 Chicago Street, San Diego, CA, 92110","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22006-Bay-Park-Early-Learning-Center/#Reviews","",""
"","","Currently unrated","Clairmont Emmanuel Pre-School","2610 Galveston Street, San Diego, CA, 92110","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22028-Clairmont-Emmanuel-Pre-School/#Reviews","",""
"","","Currently unrated","City Tree Christian","320 Date Street, San Diego, CA, 92101","PK-8","170","N/A","https://www.greatschools.org/california/san-diego/22048-City-Tree-Christian/reviews/","",""
"","","Currently unrated","St. Columba Preschool","3365 Glencolum Drive, San Diego, CA, 92123","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22053-St.-Columba-Preschool/#Reviews","",""
"","","Currently unrated","Wegeforth Child Development Center","3384 Glencolum Drive, San Diego, CA, 92123","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22054-Wegeforth-Child-Development-Center/#Reviews","",""
"","","Currently unrated","Bright Horizons","3720 Arroyo Sorrento Road, San Diego, CA, 92130","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22063-Bright-Horizons/#Reviews","",""
"","","Currently unrated","Golden Dragon Kung Fu Child Care Center","4040 Sorrento Valley Boulevard, San Diego, CA, 92121","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22076-Golden-Dragon-Kung-Fu-Child-Care-Center/review/","",""
"","","Currently unrated","Central State Pre-School","8755 Aero Drive, San Diego, CA, 92123","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22080-Central-State-Pre-School/review/","",""
"","","Currently unrated","Field Child Head Start","4100 Normal Street, San Diego, CA, 92103","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22094-Field-Child-Head-Start/#Reviews","",""
"","","Currently unrated","Normal Heights Children's Center","4650 Mansfield Street, San Diego, CA, 92116","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22104-Normal-Heights-Childrens-Center/#Reviews","",""
"","","Currently unrated","Kensington Community Church Pre-School","4773 Marlborough Drive, San Diego, CA, 92116","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22112-Kensington-Community-Church-Pre-School/#Reviews","",""
"","","Currently unrated","Saint David's Pre-School","5050 Milton Street, San Diego, CA, 92110","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22121-Saint-Davids-Pre-School/#Reviews","",""
"","","Currently unrated","Ymca Prime Time","5505 Friars Road, San Diego, CA, 92110","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22131-Ymca-Prime-Time/review/","",""
"","","Currently unrated","De Anza Children's Head Start","6525 Estrella Avenue, San Diego, CA, 92120","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22150-De-Anza-Childrens-Head-Start/review/","",""
"","","Currently unrated","Emmaus Today","6917 Tait Street, San Diego, CA, 92111","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22157-Emmaus-Today/review/","",""
"","","Currently unrated","Freese State Pre-School","4100 Normal Street, San Diego, CA, 92103","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22170-Freese-State-Pre-School/review/","",""
"","","Currently unrated","Kiddies Korner Montessori Center","8748 Gold Coast Drive, San Diego, CA, 92126","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22173-Kiddies-Korner-Montessori-Center/review/","",""
"","","Currently unrated","Walker Child Head Start","9225 Hillery Drive, San Diego, CA, 92126","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/22178-Walker-Child-Head-Start/review/","",""
"","","Currently unrated","Carmel Mountain Preschool","9510 Carmel Mountain Road, San Diego CA 92129, San Diego, CA, 92129","K","17","N/A","https://www.greatschools.org/california/san-diego/22181-Carmel-Mountain-Preschool/reviews/","",""
"","","Currently unrated","Comprehensive Ed Svs, Dba: Aces Academy","3715 6th Avenue, San Diego, CA, 92103","1-12","14","N/A","https://www.greatschools.org/california/san-diego/23985-Comprehensive-Ed-Svs-Dba-Aces-Academy/#Reviews","",""
"","","Currently unrated","Handy Academy","9845 Erma Road, San Diego, CA, 92131","K-12","6","N/A","https://www.greatschools.org/california/san-diego/23990-Handy-Academy/review/","",""
"","","Currently unrated","Three Angels Academy","8131 Run of the Knolls, San Diego, CA, 92127","K-12","N/A","N/A","https://www.greatschools.org/california/san-diego/24000-Three-Angels-Academy/review/","",""
"","","Currently unrated","Creative Learning Academy","3003 Armstrong St, San Diego, CA, 92111","8-12","N/A","N/A","https://www.greatschools.org/california/san-diego/24225-Creative-Learning-Academy/review/","",""
"","","Currently unrated","Heritage Christian School Of San Diego","5725 Kearny Villa Road, San Diego, CA, 92123","K-12","992","N/A","https://www.greatschools.org/california/san-diego/24287-Heritage-Christian-School-Of-San-Diego/#Reviews","",""
"","","Currently unrated","Le Lycée Français de San Diego","8401 Aero Drive, San Diego, CA, 92123","PK-8","177","N/A","https://www.greatschools.org/california/san-diego/24338-Le-Lycee-Francais-De-San-Diego/reviews/","",""
"","","Currently unrated","Monarch","1625 Newton Avenue, San Diego, CA, 92113","K-12","241","18:1","https://www.greatschools.org/california/san-diego/25042-Monarch/review/","San Diego County Office Of Education School District","https://www.greatschools.org/california/san-diego/san-diego-county-office-of-education-school-district/"
"","","Currently unrated","Lotus Learners Montessori","14124 Korrey Drive, San Diego, CA, 92129","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/25295-Lotus-Learners-Montessori/reviews/","",""
"","","Currently unrated","Warren-Walker Middle School","2231 Camino del Rio South, San Diego, CA, 92108","6-8","N/A","N/A","https://www.greatschools.org/california/san-diego/25494-Warren-Walker-Middle-School/#Reviews","",""
"","","Currently unrated","Renaissance Village Academy","10625 Scripps Ranch Boulevard, San Diego, CA, 92131","K-8","11","N/A","https://www.greatschools.org/california/san-diego/25508-Renaissance-Village-Academy/reviews/","",""
"","","Currently unrated","Agvi Academy for Gifted Youth","3275 Adams Avenue, San Diego, CA, 92116","K-12","N/A","N/A","https://www.greatschools.org/california/san-diego/26234-Agvi-Academy-For-Gifted-Youth/review/","",""
"","","Currently unrated","Banyan Tree Foundations Academy-San Diego","3450 Clairemont Drive, San Diego, CA, 92117","2-12","37","N/A","https://www.greatschools.org/california/san-diego/26237-Banyan-Tree-Foundations-Academy-San-Diego/review/","",""
"","","Currently unrated","Berean Bible Baptist Academy","4110 Palm Avenue, San Diego, CA, 92154","K-12","N/A","N/A","https://www.greatschools.org/california/san-diego/26239-Berean-Bible-Baptist-Academy/review/","",""
"","","Currently unrated","Brookshire International Academy","3295 Market Street, San Diego, CA, 92102","10-12","30","N/A","https://www.greatschools.org/california/san-diego/26242-Brookshire-International-Academy/#Reviews","",""
"","","Currently unrated","High Bluff Academy","12707 High Bluff Drive, San Diego, CA, 92130","9-12","41","N/A","https://www.greatschools.org/california/san-diego/26249-High-Bluff-Academy/#Reviews","",""
"","","Currently unrated","Highland Prince Academy","1885 Oro Vista Road, San Diego, CA, 92154","6-12","N/A","N/A","https://www.greatschools.org/california/san-diego/26250-Highland-Prince-Academy/review/","",""
"","","Currently unrated","Lincoln International Academy","1500 State Street, San Diego, CA, 92101","8-12","27","N/A","https://www.greatschools.org/california/san-diego/26254-Lincoln-International-Academy/review/","",""
"","","Currently unrated","Masoretes (The Masters of Tradition) School","721 Iona Drive, San Diego, CA, 92114","4-12","N/A","N/A","https://www.greatschools.org/california/san-diego/26256-Masoretes-The-Masters-Of-Tradition-School/review/","",""
"","","Currently unrated","San Diego Liberal Arts Academy","11255 Redbud Court, San Diego, CA, 92127","1-12","6","N/A","https://www.greatschools.org/california/san-diego/26271-San-Diego-Liberal-Arts-Academy/review/","",""
"","","Currently unrated","Southern California Yeshiva High School","3410 Mount Acadia Boulevard, San Diego, CA, 92111","9-12","29","N/A","https://www.greatschools.org/california/san-diego/26275-Southern-California-Yeshiva-High-School/review/","",""
"","","Currently unrated","St. Gregory The Great Catholic School","15315 Stonebridge Parkway, San Diego, CA, 92131","K-8","222","N/A","https://www.greatschools.org/california/san-diego/26276-St.-Gregory-The-Great-Catholic-School/#Reviews","",""
"","","Currently unrated","St. Michael Academy","2637 Homedale Street, San Diego, CA, 92139","K-8","127","N/A","https://www.greatschools.org/california/san-diego/26277-St.-Michael-Academy/review/","",""
"","","Currently unrated","The Arch Academy","9445 Farnham Street, San Diego, CA, 92123","K-12","25","N/A","https://www.greatschools.org/california/san-diego/26280-The-Arch-Academy/#Reviews","",""
"","","Currently unrated","Wildwood Academy","3842 Wildwood Road, San Diego, CA, 92107","K-12","N/A","N/A","https://www.greatschools.org/california/san-diego/26285-Wildwood-Academy/review/","",""
"","","Currently unrated","Francis Parker School","6501 Linda Vista Road, San Diego, CA, 92111","PK-12","1233","N/A","https://www.greatschools.org/california/san-diego/26647-Francis-Parker-School/review/","",""
"","","Currently unrated","Childrens Creative/Performing Arts Academy San Diego","3051 El Cajon Boulevard, San Diego, CA, 92104","PK-12","229","N/A","https://www.greatschools.org/california/san-diego/26653-Childrens-Creative-Performing-Arts-Academy-San-Diego/review/","",""
"","","Currently unrated","Comprehensive Ed Svs Dba Aces Academy","3731 6TH AVE STE 100, San Diego, CA, 92103","4-12","17","N/A","https://www.greatschools.org/california/san-diego/26706-Comprehensive-Ed-Svs-Dba-Aces-Academy/review/","",""
"","","Currently unrated","Home & Hosp/Transition Support","4100 Normal Street, San Diego, CA, 92103","K-12","70","4:1","https://www.greatschools.org/california/san-diego/27080-Home--Hosp-Transition-Support/review/","San Diego Unified School District","https://www.greatschools.org/california/san-diego/san-diego-unified-school-district/"
"","","Currently unrated","San Diego Cooperative Charter School 2","3550 Logan Avenue, San Diego, CA, 92113","K-8","306","20:1","https://www.greatschools.org/california/san-diego/27203-San-Diego-Cooperative-Charter-School-2/reviews/","San Diego Unified School District","https://www.greatschools.org/california/san-diego/san-diego-unified-school-district/"
"","","Currently unrated","Kinder Care Learning Center 466","6150 Agee Street, San Diego, CA, 92122","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/27442-Kinder-Care-Learning-Center-466/review/","",""
"","","Currently unrated","Kate Sessions Pre-School","8755 Aero Drive #100, San Diego, CA, 92123","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/27848-Kate-Sessions-Pre-School/review/","",""
"","","Currently unrated","Say Alcott Extended Day","4680 Hidalgo Avenue, San Diego, CA, 92117","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/27853-Say-Alcott-Extended-Day/review/","",""
"","","Currently unrated","Say-Curie Extended Day","8755 Aero Drive #100, San Diego, CA, 92123","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/27854-Say-Curie-Extended-Day/review/","",""
"","","Currently unrated","New Generations Learning Center","11337 Wild Meadow Place, San Diego, CA, 92131","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/28922-New-Generations-Learning-Center/review/","",""
"","","Currently unrated","Klassic Kids Dc-Gage","9245 Activity Road #105, San Diego, CA, 92126","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/29197-Klassic-Kids-Dc-Gage/review/","",""
"","","Currently unrated","Palomar Ymca-Orange Glen","3708 Ruffin Road, San Diego, CA, 92123","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/29198-Palomar-Ymca-Orange-Glen/review/","",""
"","","Currently unrated","Palomar Ymca Cc-Lr Green","3708 Ruffin Road, San Diego, CA, 92123","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/29199-Palomar-Ymca-Cc-Lr-Green/review/","",""
"","","Currently unrated","Palomar Family Ymca Miller E","3708 Ruffin Road, San Diego, CA, 92123","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/29200-Palomar-Family-Ymca-Miller-E/review/","",""
"","","Currently unrated","Area 5 Mc Gill Head Start","3025 Fir Street, San Diego, CA, 92102","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/29385-Area-5-Mc-Gill-Head-Start/review/","",""
"","","Currently unrated","Olga Rodriguez Head Start","1512 Jason Street, San Diego, CA, 92154","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/29601-Olga-Rodriguez-Head-Start/review/","",""
"","","Currently unrated","Kids Bay Learning Center","13770 Carmel Valley Road, San Diego, CA, 92130","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/29854-Kids-Bay-Learning-Center/review/","",""
"","","Currently unrated","Lifetime Montessori","14727 Camino De La Luna, San Diego, CA, 92127","PK-4","180","N/A","https://www.greatschools.org/california/san-diego/30685-Lifetime-Montessori/review/","",""
"","","Currently unrated","New Gernations Learning Center Plus-School Age","9878 Hibert Street, San Diego, CA, 92131","PK-K","40","N/A","https://www.greatschools.org/california/san-diego/30716-New-Gernations-Learning-Center-Plus-School-Age/review/","",""
"","","Currently unrated","Stephen W. Hawkings II Science, Technology, Engineering, Art And Math Charter","1411 27th Street, San Diego, CA, 92154","K-6","416","23:1","https://www.greatschools.org/california/san-diego/31138-Stephen-W.-Hawkings-II-Science-Technology-Engineering-Art-And-Math-Charter/#Reviews","Sweetwater Union High School District","https://www.greatschools.org/california/san-diego/sweetwater-union-high-school-district/"
"","","Currently unrated","San Diego County Community","6401 Linda Vista Road, San Diego, CA, 92111","K-12","607","13:1","https://www.greatschools.org/california/san-diego/31166-San-Diego-County-Community/review/","San Diego County Office Of Education School District","https://www.greatschools.org/california/san-diego/san-diego-county-office-of-education-school-district/"
"","","Currently unrated","San Diego County Court","2801 Meadow Lark Drive, San Diego, CA, 92123","K-12","316","9:1","https://www.greatschools.org/california/san-diego/31213-San-Diego-County-Court/review/","San Diego County Office Of Education School District","https://www.greatschools.org/california/san-diego/san-diego-county-office-of-education-school-district/"
"","","Currently unrated","Academy Of The Pines","853 15th Street, San Diego, CA, 92154","K-12","6","N/A","https://www.greatschools.org/california/san-diego/31493-Academy-Of-The-Pines/review/","",""
"","","Currently unrated","Ap Christian Academy","10180 Willow Creek Road, San Diego, CA, 92131","K-12","10","N/A","https://www.greatschools.org/california/san-diego/31494-Ap-Christian-Academy/review/","",""
"","","Currently unrated","Encanto Christian Academcy","1231 Weaver Street, San Diego, CA, 92114","8-12","6","N/A","https://www.greatschools.org/california/san-diego/31502-Encanto-Christian-Academcy/review/","",""
"","","Currently unrated","Faith Academy","5845 Estelle Street, San Diego, CA, 92115","2-12","6","N/A","https://www.greatschools.org/california/san-diego/31503-Faith-Academy/review/","",""
"","","Currently unrated","Leeway Sudbury School","3660 Madison Avenue, San Diego, CA, 92116","K-12","15","N/A","https://www.greatschools.org/california/san-diego/31511-Leeway-Sudbury-School/#Reviews","",""
"","","Currently unrated","Liberty International Academy","2130 Missouri Street, San Diego, CA, 92109","1-12","7","N/A","https://www.greatschools.org/california/san-diego/31513-Liberty-International-Academy/review/","",""
"","","Currently unrated","Lifetime Montessori School","14727 Camino De La Luna, San Diego, CA, 92127","K-6","18","N/A","https://www.greatschools.org/california/san-diego/31514-Lifetime-Montessori-School/#Reviews","",""
"","","Currently unrated","Pacific Mesa School","8809 Glenhaven Street, San Diego, CA, 92123","8-12","11","N/A","https://www.greatschools.org/california/san-diego/31520-Pacific-Mesa-School/review/","",""
"","","Currently unrated","Summer Glenn Academy","6436 Seascape Drive, San Diego, CA, 92139","K-12","24","N/A","https://www.greatschools.org/california/san-diego/31525-Summer-Glenn-Academy/#Reviews","",""
"","","Currently unrated","The Heritage Christian Academy","11251 Rancho Carmel Drive, San Diego, CA, 92128","K-12","9","N/A","https://www.greatschools.org/california/san-diego/31526-The-Heritage-Christian-Academy/review/","",""
"","","Currently unrated","Uc University High School","6161 El Cajon Boulevard, San Diego, CA, 92115","12","13","N/A","https://www.greatschools.org/california/san-diego/31530-Uc-University-High-School/review/","",""
"","","Currently unrated","Global Math Art Science & Technology Academy","4395 Kamloop Ave, SAN DIEGO, CA, 92117","6-12","N/A","N/A","https://www.greatschools.org/california/san-diego/32293-Global-Math-Art-Science--Technology-Academy/review/","",""
"","","Currently unrated","Fusion Academy San Diego","5060 Shoreham Place, San Diego, CA, 92122","6-12","N/A","N/A","https://www.greatschools.org/california/san-diego/32379-Fusion-Academy-San-Diego/review/","",""
"","","Currently unrated","Hope Infant-Toddler Special Education","6401 Linda Vista Road, San Diego, CA, 92111","Ungraded","N/A","","https://www.greatschools.org/california/san-diego/32697-Hope-Infant-Toddler-Special-Education/review/","San Diego County Office Of Education School District","https://www.greatschools.org/california/san-diego/san-diego-county-office-of-education-school-district/"
"","","Currently unrated","High Tech High Mesa","5331 Mount Alifan Drive, San Diego, CA, 92111","9","102","N/A","https://www.greatschools.org/california/san-diego/32714-High-Tech-High-Mesa/review/","High Tech High Mesa District","https://www.greatschools.org/california/san-diego/high-tech-high-mesa-district/"
"","","Currently unrated","Aseltine School","4027 Normal Street, San Diego, CA, 92103","2-12","31","N/A","https://www.greatschools.org/california/san-diego/32910-Aseltine-School/review/","",""
"","","Currently unrated","Brookshire International Academy","PO BOX 7848, San Diego, CA, 92167","9-12","2635","N/A","https://www.greatschools.org/california/san-diego/32935-Brookshire-International-Academy/review/","",""
"","","Currently unrated","Children's Growing Center-First United Methodist","2111 CAMINO DEL RIO S, San Diego, CA, 92108","PK-K","100","N/A","https://www.greatschools.org/california/san-diego/32950-Childrens-Growing-Center-First-United-Methodist/review/","",""
"","","Currently unrated","Scy High (Southern California Yeshiva High School)","3410 Mount Acadia Boulevard, San Diego, CA, 92111","9-12","36","N/A","https://www.greatschools.org/california/san-diego/33147-Scy-High-Southern-California-Yeshiva-High-School/review/","",""
"","","Currently unrated","Tsumiki","4811 Mount Etna Drive, San Diego, CA, 92117","PK-1","21","N/A","https://www.greatschools.org/california/san-diego/33196-Tsumiki/review/","",""
"","","Currently unrated","Garfield High School","1255 16th Street, San Diego, CA, 92101","9-12","268","9:1","https://www.greatschools.org/california/san-diego/6149-Garfield-High-School/#Reviews","San Diego Unified School District","https://www.greatschools.org/california/san-diego/san-diego-unified-school-district/"
"","","Currently unrated","King-Chavez Primary Academy","415 31st Street, San Diego, CA, 92102","K-2","347","16:1","https://www.greatschools.org/california/san-diego/6175-King-Chavez-Primary-Academy/#Reviews","San Diego Unified School District","https://www.greatschools.org/california/san-diego/san-diego-unified-school-district/"
"","","Currently unrated","Twain High School","6402 Linda Vista Road, San Diego, CA, 92111","7-12","315","8:1","https://www.greatschools.org/california/san-diego/6247-Twain-High-School/#Reviews","San Diego Unified School District","https://www.greatschools.org/california/san-diego/san-diego-unified-school-district/"
"","","Currently unrated","Solana Highlands Elementary School","3520 Long Run Drive, San Diego, CA, 92130","K-3","298","15:1","https://www.greatschools.org/california/san-diego/6273-Solana-Highlands-Elementary-School/reviews/","Solana Beach Elementary School District","https://www.greatschools.org/california/san-diego/solana-beach-elementary-school-district/"
"","","Currently unrated","All Hallows Academy","2390 NAUTILUS ST, San Diego, CA, 92037","K-8","231","N/A","https://www.greatschools.org/california/san-diego/8369-All-Hallows-Academy/reviews/","",""
"","","Currently unrated","Our Lady's School","650 24th Street, San Diego, CA, 92102","K-8","36","N/A","https://www.greatschools.org/california/san-diego/8371-Our-Ladys-School/reviews/","",""
"","","Currently unrated","Sacred Heart Preschool","4895 Saratoga Avenue, San Diego, CA, 92107","PK-K","N/A","N/A","https://www.greatschools.org/california/san-diego/8372-Sacred-Heart-Preschool/#Reviews","",""
"","","Currently unrated","St. Augustine High School","3266 Nutmeg Street, San Diego, CA, 92104","9-12","731","N/A","https://www.greatschools.org/california/san-diego/8373-St.-Augustine-High-School/reviews/","",""
"","","Currently unrated","St. Didacus Parish School","4630 34th Street, San Diego, CA, 92116","PK-8","218","N/A","https://www.greatschools.org/california/san-diego/8374-St.-Didacus-Parish-School/reviews/","",""
"","","Currently unrated","St Michael Academy","2637 Homedale Street, San Diego, CA, 92139","K-8","108","N/A","https://www.greatschools.org/california/san-diego/8375-St-Michael-Academy/reviews/","",""
"","","Currently unrated","Stella Maris Academy","7654 HERSCHEL AVE, San Diego, CA, 92037","K-8","158","N/A","https://www.greatschools.org/california/san-diego/8382-Stella-Maris-Academy/reviews/","",""
"","","Currently unrated","Academy Of Our Lady Of Peace","4860 Oregon Street, San Diego, CA, 92116","9-12","748","N/A","https://www.greatschools.org/california/san-diego/8387-Academy-Of-Our-Lady-Of-Peace/reviews/","",""
"","","Currently unrated","Nazareth School Of San Diego, Inc","10728 San Diego Mission Road, San Diego, CA, 92108","PK-8","285","N/A","https://www.greatschools.org/california/san-diego/8388-Nazareth-School-Of-San-Diego-Inc/reviews/","",""
"","","Currently unrated","Our Lady Of The Sacred Heart","4106 42nd Street, San Diego, CA, 92105","K-8","92","N/A","https://www.greatschools.org/california/san-diego/8389-Our-Lady-Of-The-Sacred-Heart/reviews/","",""
"","","Currently unrated","St. Jude Academy","1228 S 38th St, San Diego, CA, 92113","PK-8","N/A","N/A","https://www.greatschools.org/california/san-diego/8390-St.-Jude-Academy/#Reviews","",""
"","","Currently unrated","St. Patrick's Elementary School","3014 Capps Street, San Diego, CA, 92104","PK-8","212","N/A","https://www.greatschools.org/california/san-diego/8391-St.-Patricks-Elementary-School/reviews/","",""
"","","Currently unrated","St. Rita's School","5165 Imperial Avenue, San Diego, CA, 92114","PK-8","183","N/A","https://www.greatschools.org/california/san-diego/8392-St.-Ritas-School/reviews/","",""
"","","Currently unrated","St. Vincent De Paul","4061 Ibis Street, San Diego, CA, 92103","K-8","235","N/A","https://www.greatschools.org/california/san-diego/8393-St.-Vincent-De-Paul/reviews/","",""
"","","Currently unrated","St. Charles Elementary School","929 18th Street, San Diego, CA, 92154","K-8","185","N/A","https://www.greatschools.org/california/san-diego/8398-St.-Charles-Elementary-School/reviews/","",""
"","","Currently unrated","Blessed Sacrament Elementary School","4551 56th Street, San Diego, CA, 92115","K-8","98","N/A","https://www.greatschools.org/california/san-diego/8399-Blessed-Sacrament-Elementary-School/reviews/","",""
"","","Currently unrated","Holy Family Elementary School","1945 Coolidge Street, San Diego, CA, 92111","K-8","70","N/A","https://www.greatschools.org/california/san-diego/8400-Holy-Family-Elementary-School/#Reviews","",""
"","","Currently unrated","Saint Charles Borromeo Academy","2808 Cadiz Street, San Diego, CA, 92110","PK-8","211","N/A","https://www.greatschools.org/california/san-diego/8402-Saint-Charles-Borromeo-Academy/reviews/","",""
"","","Currently unrated","St. Therese Academy","6440 Saint Therese Way, San Diego, CA, 92120","PK-8","356","N/A","https://www.greatschools.org/california/san-diego/8403-St.-Therese-Academy/reviews/","",""
"","","Currently unrated","School Of The Madeleine","1875 Illion Street, San Diego, CA, 92110","PK-8","594","N/A","https://www.greatschools.org/california/san-diego/8404-School-Of-The-Madeleine/reviews/","",""
"","","Currently unrated","Our Lady Of Mt. Carmel","4141 BEYER BLVD, San Diego, CA, 92173","PK-8","222","N/A","https://www.greatschools.org/california/san-diego/8406-Our-Lady-Of-Mt.-Carmel/#Reviews","",""
"","","Currently unrated","St. Columba Catholic School","3365 Glencolum Drive, San Diego, CA, 92123","PK-8","191","N/A","https://www.greatschools.org/california/san-diego/8409-St.-Columba-Catholic-School/reviews/","",""
"","","Currently unrated","Bishop's School, The","7607 LA JOLLA BLVD, San Diego, CA, 92037","6-12","803","N/A","https://www.greatschools.org/california/san-diego/8446-Bishops-School-The/reviews/","",""
"","","Currently unrated","Springall Academy","6460 Boulder Lake Avenue, San Diego, CA, 92119","1-12","46","N/A","https://www.greatschools.org/california/san-diego/8463-Springall-Academy/#Reviews","",""
"","","Currently unrated","Warren-Walker School","4605 Point Loma Avenue, San Diego, CA, 92107","PK-5","176","N/A","https://www.greatschools.org/california/san-diego/8508-Warren-Walker-School/reviews/","",""
"","","Currently unrated","Soille San Diego Hebrew Day School","3630 Afton Road, San Diego, CA, 92123","PK-8","354","N/A","https://www.greatschools.org/california/san-diego/8595-Soille-San-Diego-Hebrew-Day-School/reviews/","",""
"","","Currently unrated","St. Paul's Lutheran School and Preschool of Pacific Beach","1376 Felspar Street, San Diego, CA, 92109","PK-8","162","N/A","https://www.greatschools.org/california/san-diego/8632-St.-Pauls-Lutheran-School-And-Preschool-Of-Pacific-Beach/reviews/","",""
"","","Currently unrated","La Jolla Country Day School","9490 GENESEE AVE, San Diego, CA, 92037","PK-12","1135","N/A","https://www.greatschools.org/california/san-diego/8681-La-Jolla-Country-Day-School/reviews/","",""
